DataLine,OnOff,Event,Time,Date,Latitude,Longitude,D_Lat,D_Long,DistTraveled,On_Off,LegNumb,Beaufort,SwellHt,SwellDir,Temp,WindSpeed,Course,Speed,Weather,HorizSun,VertSun,WindDir,Visibility,SightNumb,Observer,Cue,Method,Angle,Reticle,AlturaNav,NewRadDist,RadDistance,PerpDist,MMCourse,MMSpeed,SpeciesCode,Species,BestSS,HighSS,LowSS
3553,.,*,1132,91108,S12:59.30,W038:15.63,-12.988,-38.261,0.053,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3554,.,*,1134,91108,S12:59.41,W038:15.98,-12.99,-38.266,0.358,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3555,.,*,1136,91108,S12:59.52,W038:16.32,-12.992,-38.272,0.349,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3556,.,*,1138,91108,S12:59.63,W038:16.68,-12.994,-38.278,0.368,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3557,.,*,1140,91108,S12:59.73,W038:17.02,-12.995,-38.284,0.346,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3558,.,*,1142,91108,S12:59.85,W038:17.38,-12.998,-38.29,0.371,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3562,.,S,1144,91108,S12:59.94,W038:17.65,-12.999,-38.294,0.278,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,109,5,6,1,0,3,8.5,0.515059472,0,0,-1,-1,76,Megaptera novaeangliae,1,2,1
3565,.,*,1144,91108,S12:59.96,W038:17.72,-12.999,-38.295,0.071,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3566,.,*,1146,91108,S13:00.06,W038:18.08,-13.001,-38.301,0.365,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3567,.,*,1148,91108,S13:00.17,W038:18.43,-13.003,-38.307,0.358,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3568,.,*,1150,91108,S13:00.28,W038:18.78,-13.005,-38.313,0.358,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3569,.,*,1152,91108,S13:00.39,W038:19.13,-13.007,-38.319,0.358,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3570,.,*,1154,91108,S13:00.50,W038:19.48,-13.008,-38.325,0.358,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3571,.,*,1156,91108,S13:00.61,W038:19.83,-13.01,-38.331,0.359,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3572,.,*,1158,91108,S13:00.71,W038:20.19,-13.012,-38.336,0.365,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3573,.,*,1200,91108,S13:00.83,W038:20.54,-13.014,-38.342,0.362,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3574,.,P,1202,91108,S13:00.92,W038:20.88,-13.015,-38.348,0.343,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3575,.,V,1202,91108,S13:00.92,W038:20.88,-13.015,-38.348,0,ON,77,4,7,130,-1,16,258,11,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3576,.,N,1202,91108,S13:00.92,W038:20.88,-13.015,-38.348,0,ON,77,4,7,130,-1,16,250,10,1,0,0,139,-1,,,,,,,8.5,,,,,,,,,,
3577,.,W,1202,91108,S13:00.92,W038:20.88,-13.015,-38.348,0,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3578,.,*,1202,91108,S13:00.93,W038:20.90,-13.016,-38.348,0.022,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3579,.,*,1204,91108,S13:01.05,W038:21.25,-13.017,-38.354,0.362,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3580,.,*,1206,91108,S13:01.15,W038:21.61,-13.019,-38.36,0.365,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3581,.,*,1208,91108,S13:01.26,W038:21.96,-13.021,-38.366,0.358,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3582,.,*,1210,91108,S13:01.37,W038:22.31,-13.023,-38.372,0.358,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3583,.,*,1212,91108,S13:01.48,W038:22.67,-13.025,-38.378,0.368,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3584,.,*,1214,91108,S13:01.60,W038:23.01,-13.027,-38.383,0.352,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3585,.,*,1216,91108,S13:01.70,W038:23.37,-13.028,-38.389,0.365,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3586,.,*,1218,91108,S13:01.81,W038:23.72,-13.03,-38.395,0.358,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3587,.,*,1220,91108,S13:01.92,W038:24.08,-13.032,-38.401,0.368,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3588,.,*,1222,91108,S13:02.03,W038:24.43,-13.034,-38.407,0.358,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3589,.,*,1224,91108,S13:02.14,W038:24.78,-13.036,-38.413,0.358,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3590,.,*,1226,91108,S13:02.25,W038:25.14,-13.038,-38.419,0.368,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3591,.,*,1228,91108,S13:02.36,W038:25.49,-13.039,-38.425,0.359,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3592,.,*,1230,91108,S13:02.46,W038:25.85,-13.041,-38.431,0.365,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3593,.,P,1232,91108,S13:02.54,W038:26.12,-13.042,-38.435,0.275,ON,77,4,7,130,-1,16,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3594,.,V,1232,91108,S13:02.54,W038:26.12,-13.042,-38.435,0,ON,77,4,5,150,-1,15,250,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3595,.,N,1232,91108,S13:02.54,W038:26.12,-13.042,-38.435,0,ON,77,4,5,150,-1,15,253,10,1,0,12,139,-1,,,,,,,8.5,,,,,,,,,,
3596,.,W,1232,91108,S13:02.54,W038:26.12,-13.042,-38.435,0,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3597,.,*,1232,91108,S13:02.57,W038:26.20,-13.043,-38.437,0.084,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3598,.,*,1234,91108,S13:02.66,W038:26.55,-13.044,-38.443,0.353,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3599,.,*,1236,91108,S13:02.78,W038:26.90,-13.046,-38.448,0.362,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3603,.,S,1238,91108,S13:02.90,W038:27.18,-13.048,-38.453,0.298,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,110,3,6,2,354,0.5,8.5,2.151829069,1.252,0.224927386,-1,-1,76,Megaptera novaeangliae,2,2,2
3606,.,*,1238,91108,S13:02.92,W038:27.24,-13.049,-38.454,0.062,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3607,.,*,1240,91108,S13:03.01,W038:27.60,-13.05,-38.46,0.362,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3608,.,*,1242,91108,S13:03.00,W038:27.94,-13.05,-38.466,0.332,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3609,,E,1242,91108,S13:03.00,W038:27.94,-13.05,-38.466,0,OFF,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3610,.,R,1242,91108,S13:02.99,W038:27.96,-13.05,-38.466,0,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3611,.,P,1242,91108,S13:02.99,W038:27.96,-13.05,-38.466,0,ON,77,4,5,150,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3612,.,V,1242,91108,S13:02.99,W038:27.96,-13.05,-38.466,0,ON,77,4,5,160,-1,15,253,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3613,.,N,1242,91108,S13:02.99,W038:27.96,-13.05,-38.466,0,ON,77,4,5,160,-1,15,170,10,1,2,1,139,-1,,,,,,,8.5,,,,,,,,,,
3614,.,W,1242,91108,S13:02.99,W038:27.96,-13.05,-38.466,0,ON,77,4,5,160,-1,15,170,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3615,.,t,1243,91108,S13:03.05,W038:28.07,-13.051,-38.468,0.123,ON,78,4,5,160,-1,15,170,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3616,.,C,1243,91108,S13:03.05,W038:28.07,-13.051,-38.468,0,ON,78,4,5,160,-1,15,170,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3617,.,*,1244,91108,S13:03.22,W038:28.04,-13.054,-38.467,0.173,ON,78,4,5,160,-1,15,170,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3618,.,*,1246,91108,S13:03.55,W038:27.96,-13.059,-38.466,0.339,ON,78,4,5,160,-1,15,170,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3619,.,*,1248,91108,S13:03.87,W038:27.91,-13.064,-38.465,0.324,ON,78,4,5,160,-1,15,170,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3620,.,*,1250,91108,S13:04.21,W038:27.88,-13.07,-38.465,0.341,ON,78,4,5,160,-1,15,170,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3621,.,N,1252,91108,S13:04.47,W038:27.92,-13.075,-38.465,0.263,ON,78,4,5,160,-1,15,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3622,.,*,1252,91108,S13:04.55,W038:27.93,-13.076,-38.465,0.081,ON,78,4,5,160,-1,15,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3623,.,*,1254,91108,S13:04.89,W038:27.95,-13.082,-38.466,0.341,ON,78,4,5,160,-1,15,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3624,.,*,1256,91108,S13:05.23,W038:27.93,-13.087,-38.465,0.341,ON,78,4,5,160,-1,15,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3625,.,*,1258,91108,S13:05.58,W038:27.93,-13.093,-38.465,0.35,ON,78,4,5,160,-1,15,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3626,.,*,1300,91108,S13:05.92,W038:27.94,-13.099,-38.466,0.34,ON,78,4,5,160,-1,15,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3627,.,*,1302,91108,S13:06.26,W038:27.95,-13.104,-38.466,0.34,ON,78,4,5,160,-1,15,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3628,.,P,1303,91108,S13:06.35,W038:27.95,-13.106,-38.466,0.09,ON,78,4,5,160,-1,15,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3629,.,V,1303,91108,S13:06.35,W038:27.95,-13.106,-38.466,0,ON,78,5,5,160,-1,18.7,180,9,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3630,.,N,1303,91108,S13:06.35,W038:27.95,-13.106,-38.466,0,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3631,.,W,1303,91108,S13:06.35,W038:27.95,-13.106,-38.466,0,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3632,.,*,1304,91108,S13:06.61,W038:27.96,-13.11,-38.466,0.26,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3633,.,*,1306,91108,S13:06.95,W038:27.96,-13.116,-38.466,0.34,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3634,.,*,1308,91108,S13:07.29,W038:27.96,-13.122,-38.466,0.34,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3638,.,S,1308,91108,S13:07.35,W038:27.96,-13.123,-38.466,0.06,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,111,12,2,1,80,0.2,8.5,3.627462137,3,3.572352837,-1,-1,79,unid. large whale,1,1,1
3641,.,*,1310,91108,S13:07.64,W038:27.98,-13.127,-38.466,0.291,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3642,,E,1312,91108,S13:07.92,W038:28.00,-13.132,-38.467,0,OFF,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3643,,*,1312,91108,S13:07.95,W038:28.05,-13.132,-38.467,0,OFF,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3644,.,R,1312,91108,S13:07.94,W038:28.10,-13.132,-38.468,0,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3645,.,P,1312,91108,S13:07.94,W038:28.10,-13.132,-38.468,0,ON,78,5,5,160,-1,18.7,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3646,.,V,1312,91108,S13:07.94,W038:28.10,-13.132,-38.468,0,ON,78,5,5,160,-1,18,184,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3647,.,N,1312,91108,S13:07.94,W038:28.10,-13.132,-38.468,0,ON,78,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3648,.,W,1312,91108,S13:07.94,W038:28.10,-13.132,-38.468,0,ON,78,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3649,.,t,1313,91108,S13:07.94,W038:28.14,-13.132,-38.469,0.039,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3650,.,C,1313,91108,S13:07.95,W038:28.19,-13.132,-38.47,0.05,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3651,.,*,1314,91108,S13:07.98,W038:28.41,-13.133,-38.473,0.216,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3652,.,*,1316,91108,S13:07.97,W038:28.78,-13.133,-38.48,0.361,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3656,.,S,1318,91108,S13:08.01,W038:29.08,-13.134,-38.485,0.295,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,112,15,3,2,21,0.4,8.5,2.480048598,1.441,0.888769931,-1,-1,76,Megaptera novaeangliae,1,1,1
3659,.,*,1318,91108,S13:08.03,W038:29.15,-13.134,-38.486,0.071,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3660,.,*,1320,91108,S13:08.15,W038:29.50,-13.136,-38.492,0.361,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3661,.,*,1322,91108,S13:08.26,W038:29.85,-13.138,-38.498,0.358,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3662,.,*,1324,91108,S13:08.33,W038:30.22,-13.139,-38.504,0.367,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3663,.,*,1326,91108,S13:08.41,W038:30.58,-13.14,-38.51,0.36,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3667,.,S,1327,91108,S13:08.46,W038:30.78,-13.141,-38.513,0.201,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,113,12,6,1,80,1,8.5,1.307407512,1,1.287545054,-1,-1,76,Megaptera novaeangliae,1,1,1
3670,.,*,1328,91108,S13:08.51,W038:30.94,-13.142,-38.516,0.164,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3671,.,*,1330,91108,S13:08.61,W038:31.30,-13.144,-38.522,0.365,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3672,.,P,1331,91108,S13:08.65,W038:31.50,-13.144,-38.525,0.199,ON,79,5,5,160,-1,18,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3673,.,V,1331,91108,S13:08.65,W038:31.50,-13.144,-38.525,0,ON,79,5,5,140,-1,15,271,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3674,.,N,1331,91108,S13:08.65,W038:31.50,-13.144,-38.525,0,ON,79,5,5,140,-1,15,257,10,1,6,1,130,-1,,,,,,,8.5,,,,,,,,,,
3675,.,W,1331,91108,S13:08.65,W038:31.50,-13.144,-38.525,0,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3676,.,*,1332,91108,S13:08.69,W038:31.66,-13.145,-38.528,0.161,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3677,.,*,1334,91108,S13:08.77,W038:32.01,-13.146,-38.534,0.35,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3678,.,*,1336,91108,S13:08.87,W038:32.37,-13.148,-38.54,0.365,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3679,.,*,1338,91108,S13:08.95,W038:32.73,-13.149,-38.546,0.36,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3680,.,*,1340,91108,S13:09.03,W038:33.09,-13.151,-38.551,0.36,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3681,.,*,1342,91108,S13:09.12,W038:33.45,-13.152,-38.557,0.362,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3682,.,*,1344,91108,S13:09.21,W038:33.79,-13.153,-38.563,0.343,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3683,.,*,1346,91108,S13:09.29,W038:34.13,-13.155,-38.569,0.341,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3684,.,*,1348,91108,S13:09.37,W038:34.48,-13.156,-38.575,0.35,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3685,.,*,1350,91108,S13:09.46,W038:34.83,-13.158,-38.581,0.353,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3689,.,S,1352,91108,S13:09.54,W038:35.09,-13.159,-38.585,0.266,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,114,15,6,-1,24,-1,8.5,,-1,-1,-1,-1,96,unid. cetacean,1,1,1
3692,.,*,1352,91108,S13:09.56,W038:35.17,-13.159,-38.586,0.08,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3693,.,*,1354,91108,S13:09.63,W038:35.52,-13.16,-38.592,0.348,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3694,.,*,1356,91108,S13:09.72,W038:35.86,-13.162,-38.598,0.343,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3695,.,*,1358,91108,S13:09.81,W038:36.20,-13.163,-38.603,0.343,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3696,.,*,1400,91108,S13:09.89,W038:36.56,-13.165,-38.609,0.36,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3697,.,P,1402,91108,S13:09.96,W038:36.83,-13.166,-38.614,0.272,ON,79,5,5,140,-1,15,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3698,.,V,1402,91108,S13:09.96,W038:36.83,-13.166,-38.614,0,ON,79,4,5,130,-1,14,257,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3699,.,N,1402,91108,S13:09.96,W038:36.83,-13.166,-38.614,0,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3700,.,W,1402,91108,S13:09.96,W038:36.83,-13.166,-38.614,0,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3701,.,*,1402,91108,S13:09.97,W038:36.90,-13.166,-38.615,0.069,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3702,.,*,1404,91108,S13:10.06,W038:37.25,-13.168,-38.621,0.353,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3706,.,S,1405,91108,S13:10.11,W038:37.42,-13.168,-38.624,0.173,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,115,3,6,2,17,1.5,8.5,0.942875966,0.552,0.275670253,-1,-1,76,Megaptera novaeangliae,2,2,2
3709,.,*,1406,91108,S13:10.14,W038:37.59,-13.169,-38.626,0.168,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3710,.,C,1408,91108,S13:10.22,W038:37.91,-13.17,-38.632,0.322,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3711,.,*,1408,91108,S13:10.23,W038:37.93,-13.17,-38.632,0.022,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3712,.,*,1410,91108,S13:10.30,W038:38.24,-13.172,-38.637,0.31,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3713,.,*,1412,91108,S13:10.39,W038:38.60,-13.173,-38.643,0.362,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3714,.,*,1414,91108,S13:10.47,W038:38.93,-13.175,-38.649,0.331,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3715,.,*,1416,91108,S13:10.55,W038:39.27,-13.176,-38.654,0.341,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3716,.,*,1418,91108,S13:10.63,W038:39.60,-13.177,-38.66,0.331,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3717,.,*,1420,91108,S13:10.72,W038:39.93,-13.179,-38.666,0.334,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3718,.,*,1422,91108,S13:10.80,W038:40.27,-13.18,-38.671,0.341,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3719,.,*,1424,91108,S13:10.88,W038:40.60,-13.181,-38.677,0.331,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3720,.,*,1426,91108,S13:10.96,W038:40.93,-13.183,-38.682,0.331,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3721,,E,1426,91108,S13:10.97,W038:40.99,-13.183,-38.683,0,OFF,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3722,.,R,1427,91108,S13:11.00,W038:41.06,-13.183,-38.684,0,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3723,.,P,1427,91108,S13:11.00,W038:41.06,-13.183,-38.684,0,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3724,.,V,1427,91108,S13:11.00,W038:41.06,-13.183,-38.684,0,ON,79,4,5,130,-1,14,259,10,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3725,.,N,1427,91108,S13:11.00,W038:41.06,-13.183,-38.684,0,ON,79,4,5,130,-1,14,184,9,1,2,1,144,-1,,,,,,,8.5,,,,,,,,,,
3726,.,W,1427,91108,S13:11.00,W038:41.06,-13.183,-38.684,0,ON,79,4,5,130,-1,14,184,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
3727,.,t,1427,91108,S13:11.01,W038:41.06,-13.184,-38.684,0.01,ON,80,4,5,130,-1,14,184,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
3728,.,C,1427,91108,S13:11.01,W038:41.07,-13.184,-38.685,0.01,ON,80,4,5,130,-1,14,184,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
3729,.,*,1428,91108,S13:11.18,W038:41.06,-13.186,-38.684,0.17,ON,80,4,5,130,-1,14,184,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
3730,.,*,1430,91108,S13:11.50,W038:40.96,-13.192,-38.683,0.335,ON,80,4,5,130,-1,14,184,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
3731,.,*,1432,91108,S13:11.83,W038:40.93,-13.197,-38.682,0.331,ON,80,4,5,130,-1,14,184,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
3732,.,P,1432,91108,S13:11.83,W038:40.93,-13.197,-38.682,0,ON,80,4,5,130,-1,14,184,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
3733,.,V,1432,91108,S13:11.83,W038:40.93,-13.197,-38.682,0,ON,80,4,5,130,-1,18,184,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
3734,.,N,1432,91108,S13:11.83,W038:40.93,-13.197,-38.682,0,ON,80,4,5,130,-1,18,193,9,1,5,1,130,-1,,,,,,,8.5,,,,,,,,,,
